/home/andreas/anaconda3/envs/default/bin/python /home/andreas/workspace/semeval/project/results_evaluator.py
start evaluating
|                                    |   pred_acc |   val_acc |   epoch | backend   | classifier   |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss                           |   batch_size |   dropout |   vsplit | embedding                                    |   embedding2 |   rich |   runtime | argv                                                                                                                      |
|:----------|-----------:|----------:|--------:|:-------------|-----------------:|----------:|------------:|:--------------|:--------------|:------------|:--------------------|-------------:|----------:|---------:|:-------------------------------|-------------:|-------:|----------:|:--------------------------------------------------------------------------------------------------------|
| theano    |      0.699 |     0.682 |      13 | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | rmsprop     | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  3832.584 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'rmsprop', '--emb_dir', '../embeddings/'] |

mean of all columns - sorted by pred_acc:
| backend   |   pred_acc |
|:----------|-----------:|
| theano    |      0.596 |

********************************************************************************************************
********************************************************************************************************
AGGREGATIONS FOR KEYED GROUP: ['classifier']

on data set:  full data set
filter: ['classifier']
row of maximum for pred_acc per group:
| classifier   |   pred_acc |   val_acc |   epoch | backend   |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss                |   batch_size |   dropout |   vsplit | embedding                      |   embedding2 |   rich |   runtime | argv                                                                                                    |
|:-------------|-----------:|----------:|--------:|:----------|-----------------:|----------:|------------:|:--------------|:--------------|:------------|:--------------------|-------------:|----------:|---------:|:-------------------------------|-------------:|-------:|----------:|:--------------------------------------------------------------------------------------------------------|
| LSTM_05add   |      0.699 |     0.682 |      13 | theano    |              300 |       100 |          64 | relu          | sigmoid       | rmsprop     | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  3832.584 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'rmsprop', '--emb_dir', '../embeddings/'] |

mean of all columns - sorted by pred_acc:
| classifier   |   pred_acc |
|:-------------|-----------:|
| LSTM_05add   |      0.596 |

********************************************************************************************************
********************************************************************************************************
AGGREGATIONS FOR KEYED GROUP: ['padding']

on data set:  full data set
filter: ['padding']
row of maximum for pred_acc per group:
|   padding |   pred_acc |   val_acc |   epoch | backend   | classifier   |   dimensionality |   lstm_size | activation1   | activation2   | optimizer   | loss                |   batch_size |   dropout |   vsplit | embedding                      |   embedding2 |   rich |   runtime | argv                                                                                              |
|----------:|-----------:|----------:|--------:|:----------|:-------------|-----------------:|------------:|:--------------|:--------------|:------------|:--------------------|-------------:|----------:|---------:|:-------------------------------|-------------:|-------:|----------:|:--------------------------------------------------------------------------------------------------|
|        50 |      0.680 |     0.665 |      15 | theano    | LSTM_05add   |              300 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1444.650 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '50', '--emb_dir', '../embeddings/']  |
|        10 |      0.674 |     0.640 |      13 | theano    | LSTM_05add   |              300 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   592.468 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '10', '--emb_dir', '../embeddings/']  |
|        75 |      0.661 |     0.665 |      15 | theano    | LSTM_05add   |              300 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1895.110 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '75', '--emb_dir', '../embeddings/']  |
|        25 |      0.655 |     0.694 |      13 | theano    | LSTM_05add   |              300 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   873.512 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '25', '--emb_dir', '../embeddings/']  |
|       100 |      0.655 |     0.649 |      18 | theano    | LSTM_05add   |              300 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  2812.466 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '100', '--emb_dir', '../embeddings/'] |
|       125 |      0.652 |     0.686 |       8 | theano    | LSTM_05add   |              300 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1701.827 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '125', '--emb_dir', '../embeddings/'] |
|       150 |      0.652 |     0.686 |       8 | theano    | LSTM_05add   |              300 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1965.757 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '150', '--emb_dir', '../embeddings/'] |
|       175 |      0.652 |     0.686 |       8 | theano    | LSTM_05add   |              300 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  2295.678 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '175', '--emb_dir', '../embeddings/'] |
|       200 |      0.652 |     0.686 |       8 | theano    | LSTM_05add   |              300 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  2517.609 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '200', '--emb_dir', '../embeddings/'] |
|       250 |      0.639 |     0.686 |      10 | theano    | LSTM_05add   |              300 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  5331.735 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '250', '--emb_dir', '../embeddings/'] |

mean of all columns - sorted by pred_acc:
|   padding |   pred_acc |
|----------:|-----------:|
|        50 |      0.647 |
|       100 |      0.647 |
|       175 |      0.646 |
|       200 |      0.642 |
|        10 |      0.630 |
|       125 |      0.626 |
|        75 |      0.620 |
|        25 |      0.619 |
|       150 |      0.597 |
|       250 |      0.566 |

********************************************************************************************************
********************************************************************************************************
AGGREGATIONS FOR KEYED GROUP: ['lstm_size']

on data set:  full data set
filter: ['lstm_size']
row of maximum for pred_acc per group:
|   lstm_size |   pred_acc |   val_acc |   epoch | backend   | classifier   |   dimensionality |   padding | activation1   | activation2   | optimizer   | loss                |   batch_size |   dropout |   vsplit | embedding                      |   embedding2 |   rich |   runtime | argv                                                                                                |
|------------:|-----------:|----------:|--------:|:----------|:-------------|-----------------:|----------:|:--------------|:--------------|:------------|:--------------------|-------------:|----------:|---------:|:-------------------------------|-------------:|-------:|----------:|:----------------------------------------------------------------------------------------------------|
|         256 |      0.674 |     0.649 |       6 | theano    | LSTM_05add   |              300 |       100 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  6145.432 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '256', '--emb_dir', '../embeddings/'] |
|          16 |      0.671 |     0.702 |      13 | theano    | LSTM_05add   |              300 |       100 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1147.903 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '16', '--emb_dir', '../embeddings/']  |
|           8 |      0.658 |     0.694 |      19 | theano    | LSTM_05add   |              300 |       100 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  2967.342 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '8', '--emb_dir', '../embeddings/']   |
|          32 |      0.658 |     0.719 |      15 | theano    | LSTM_05add   |              300 |       100 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1609.571 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '32', '--emb_dir', '../embeddings/']  |
|          64 |      0.652 |     0.686 |       8 | theano    | LSTM_05add   |              300 |       100 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1455.263 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '64', '--emb_dir', '../embeddings/']  |
|         128 |      0.642 |     0.694 |       9 | theano    | LSTM_05add   |              300 |       100 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  4505.259 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '128', '--emb_dir', '../embeddings/'] |
|         188 |      0.633 |     0.661 |       5 | theano    | LSTM_05add   |              300 |       100 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  4781.666 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '188', '--emb_dir', '../embeddings/'] |
|         384 |      0.623 |     0.632 |       5 | theano    | LSTM_05add   |              300 |       100 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  8537.549 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '384', '--emb_dir', '../embeddings/'] |

mean of all columns - sorted by pred_acc:
|   lstm_size |   pred_acc |
|------------:|-----------:|
|         256 |      0.674 |
|          64 |      0.643 |
|          32 |      0.639 |
|         128 |      0.638 |
|         384 |      0.623 |
|          16 |      0.614 |
|         188 |      0.563 |
|           8 |      0.545 |

********************************************************************************************************
********************************************************************************************************
AGGREGATIONS FOR KEYED GROUP: ['activation1']

on data set:  full data set
filter: ['activation1']
row of maximum for pred_acc per group:
| activation1   |   pred_acc |   val_acc |   epoch | backend   | classifier   |   dimensionality |   padding |   lstm_size | activation2   | optimizer   | loss                |   batch_size |   dropout |   vsplit | embedding                      |   embedding2 |   rich |   runtime | argv                                                                                                       |
|:--------------|-----------:|----------:|--------:|:----------|:-------------|-----------------:|----------:|------------:|:--------------|:------------|:--------------------|-------------:|----------:|---------:|:-------------------------------|-------------:|-------:|----------:|:-----------------------------------------------------------------------------------------------------------|
| linear        |      0.690 |     0.665 |       7 | theano    | LSTM_05add   |              300 |       100 |          64 | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1306.918 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'linear', '--emb_dir', '../embeddings/']   |
| sigmoid       |      0.684 |     0.686 |       9 | theano    | LSTM_05add   |              300 |       100 |          64 | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1585.166 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'sigmoid', '--emb_dir', '../embeddings/']  |
| softplus      |      0.684 |     0.698 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1455.011 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'softplus', '--emb_dir', '../embeddings/'] |
| tanh          |      0.684 |     0.674 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1440.628 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'tanh', '--emb_dir', '../embeddings/']     |
| elu           |      0.680 |     0.694 |       9 | theano    | LSTM_05add   |              300 |       100 |          64 | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1578.943 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'elu', '--emb_dir', '../embeddings/']      |
| softmax       |      0.658 |     0.669 |      15 | theano    | LSTM_05add   |              300 |       100 |          64 | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  2602.525 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'softmax', '--emb_dir', '../embeddings/']  |

mean of all columns - sorted by pred_acc:
| activation1   |   pred_acc |
|:--------------|-----------:|
| softplus      |      0.674 |
| linear        |      0.668 |
| tanh          |      0.661 |
| sigmoid       |      0.656 |
| elu           |      0.621 |
| softmax       |      0.600 |

********************************************************************************************************
********************************************************************************************************
AGGREGATIONS FOR KEYED GROUP: ['activation2']

on data set:  full data set
filter: ['activation2']
row of maximum for pred_acc per group:
| activation2   | pred_acc   | val_acc   | epoch   | backend   | classifier   | dimensionality   | padding   | lstm_size   | activation1   | optimizer   | loss   | batch_size   | dropout   | vsplit   | embedding   | embedding2   | rich   | runtime   | argv   |
||

mean of all columns - sorted by pred_acc:
| activation2   | pred_acc   |
||

********************************************************************************************************
********************************************************************************************************
AGGREGATIONS FOR KEYED GROUP: ['optimizer']

on data set:  full data set
filter: ['optimizer']
row of maximum for pred_acc per group:
| optimizer   |   pred_acc |   val_acc |   epoch | backend   | classifier   |   dimensionality |   padding |   lstm_size | activation1   | activation2   | loss                |   batch_size |   dropout |   vsplit | embedding                      |   embedding2 |   rich |   runtime | argv                                                                                                    |
|:------------|-----------:|----------:|--------:|:----------|:-------------|-----------------:|----------:|------------:|:--------------|:--------------|:--------------------|-------------:|----------:|---------:|:-------------------------------|-------------:|-------:|----------:|:--------------------------------------------------------------------------------------------------------|
| rmsprop     |      0.699 |     0.682 |      13 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  3832.584 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'rmsprop', '--emb_dir', '../embeddings/'] |
| nadam       |      0.687 |     0.620 |      16 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  2674.564 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'nadam', '--emb_dir', '../embeddings/']   |
| adamax      |      0.668 |     0.674 |      11 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  3470.878 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'adamax', '--emb_dir', '../embeddings/']  |
| sgd         |      0.551 |     0.512 |      13 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  2124.931 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'sgd', '--emb_dir', '../embeddings/']     |

mean of all columns - sorted by pred_acc:
| optimizer   |   pred_acc |
|:------------|-----------:|
| rmsprop     |      0.659 |
| nadam       |      0.628 |
| adamax      |      0.615 |
| sgd         |      0.523 |

********************************************************************************************************
********************************************************************************************************
AGGREGATIONS FOR KEYED GROUP: ['loss']

on data set:  full data set
filter: ['loss']
row of maximum for pred_acc per group:
| loss                           |   pred_acc |   val_acc |   epoch | backend   | classifier   |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   |   batch_size |   dropout |   vsplit | embedding                      |   embedding2 |   rich |   runtime | argv                                                                                                                      |
|:-------------------------------|-----------:|----------:|--------:|:----------|:-------------|-----------------:|----------:|------------:|:--------------|:--------------|:------------|-------------:|----------:|---------:|:-------------------------------|-------------:|-------:|----------:|:--------------------------------------------------------------------------------------------------------------------------|
| mean_squared_logarithmic_error |      0.668 |     0.682 |       9 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1609.692 | ['--runs', '10', '--classifier', 'LSTM_05add', '--loss', 'mean_squared_logarithmic_error', '--emb_dir', '../embeddings/'] |
| binary_crossentropy            |      0.655 |     0.669 |      16 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  2585.645 | ['--runs', '10', '--classifier', 'LSTM_05add', '--loss', 'binary_crossentropy', '--emb_dir', '../embeddings/']            |
| categorical_hinge              |      0.649 |     0.653 |      17 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  2720.222 | ['--runs', '10', '--classifier', 'LSTM_05add', '--loss', 'categorical_hinge', '--emb_dir', '../embeddings/']              |
| logcosh                        |      0.649 |     0.686 |      14 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  2300.166 | ['--runs', '10', '--classifier', 'LSTM_05add', '--loss', 'logcosh', '--emb_dir', '../embeddings/']                        |
| mean_absolute_error            |      0.646 |     0.649 |      11 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1979.488 | ['--runs', '10', '--classifier', 'LSTM_05add', '--loss', 'mean_absolute_error', '--emb_dir', '../embeddings/']            |
| mean_squared_error             |      0.642 |     0.674 |      10 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1725.114 | ['--runs', '10', '--classifier', 'LSTM_05add', '--loss', 'mean_squared_error', '--emb_dir', '../embeddings/']             |
| mean_absolute_percentage_error |      0.506 |     0.500 |       1 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  2024.401 | ['--runs', '10', '--classifier', 'LSTM_05add', '--loss', 'mean_absolute_percentage_error', '--emb_dir', '../embeddings/'] |
| hinge                          |      0.494 |     0.500 |       1 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  2063.501 | ['--runs', '10', '--classifier', 'LSTM_05add', '--loss', 'hinge', '--emb_dir', '../embeddings/']                          |
| kullback_leibler_divergence    |      0.494 |     0.500 |       1 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1994.746 | ['--runs', '10', '--classifier', 'LSTM_05add', '--loss', 'kullback_leibler_divergence', '--emb_dir', '../embeddings/']    |
| squared_hinge                  |      0.494 |     0.500 |       1 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  2037.938 | ['--runs', '10', '--classifier', 'LSTM_05add', '--loss', 'squared_hinge', '--emb_dir', '../embeddings/']                  |

mean of all columns - sorted by pred_acc:
| loss                           |   pred_acc |
|:-------------------------------|-----------:|
| binary_crossentropy            |      0.647 |
| logcosh                        |      0.642 |
| mean_squared_error             |      0.634 |
| mean_absolute_error            |      0.591 |
| mean_squared_logarithmic_error |      0.587 |
| categorical_hinge              |      0.571 |
| mean_absolute_percentage_error |      0.506 |
| hinge                          |      0.494 |
| kullback_leibler_divergence    |      0.494 |
| squared_hinge                  |      0.494 |

********************************************************************************************************
********************************************************************************************************
AGGREGATIONS FOR KEYED GROUP: ['batch_size']

on data set:  full data set
filter: ['batch_size']
row of maximum for pred_acc per group:
|   batch_size |   pred_acc |   val_acc |   epoch | backend   | classifier   |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss                |   dropout |   vsplit | embedding                      |   embedding2 |   rich |   runtime | argv                                                                                                 |
|-------------:|-----------:|----------:|--------:|:----------|:-------------|-----------------:|----------:|------------:|:--------------|:--------------|:------------|:--------------------|----------:|---------:|:-------------------------------|-------------:|-------:|----------:|:-----------------------------------------------------------------------------------------------------|
|           64 |      0.693 |     0.694 |      17 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  2172.605 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '64', '--emb_dir', '../embeddings/']  |
|          128 |      0.690 |     0.686 |      19 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  3799.020 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '128', '--emb_dir', '../embeddings/'] |
|           16 |      0.674 |     0.698 |      10 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  2298.410 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '16', '--emb_dir', '../embeddings/']  |
|          256 |      0.655 |     0.686 |      12 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1395.901 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '256', '--emb_dir', '../embeddings/'] |
|           32 |      0.652 |     0.686 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1454.124 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '32', '--emb_dir', '../embeddings/']  |
|          512 |      0.652 |     0.661 |      16 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  3219.629 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '512', '--emb_dir', '../embeddings/'] |
|            8 |      0.646 |     0.669 |      10 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  5088.686 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '8', '--emb_dir', '../embeddings/']   |
|            4 |      0.620 |     0.649 |      10 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  6945.735 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '4', '--emb_dir', '../embeddings/']   |
|            2 |      0.592 |     0.640 |       7 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  8107.604 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '2', '--emb_dir', '../embeddings/']   |
|            1 |      0.551 |     0.508 |       3 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  7189.339 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '1', '--emb_dir', '../embeddings/']   |

mean of all columns - sorted by pred_acc:
|   batch_size |   pred_acc |
|-------------:|-----------:|
|           64 |      0.661 |
|           32 |      0.642 |
|            4 |      0.620 |
|          512 |      0.618 |
|           16 |      0.611 |
|            2 |      0.592 |
|            8 |      0.589 |
|          128 |      0.584 |
|          256 |      0.584 |
|            1 |      0.551 |

********************************************************************************************************
********************************************************************************************************
AGGREGATIONS FOR KEYED GROUP: ['dropout']

on data set:  full data set
filter: ['dropout']
row of maximum for pred_acc per group:
|   dropout |   pred_acc |   val_acc |   epoch | backend   | classifier   |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss                |   batch_size |   vsplit | embedding                      |   embedding2 |   rich |   runtime | argv                                                                                              |
|----------:|-----------:|----------:|--------:|:----------|:-------------|-----------------:|----------:|------------:|:--------------|:--------------|:------------|:--------------------|-------------:|---------:|:-------------------------------|-------------:|-------:|----------:|:--------------------------------------------------------------------------------------------------|
|     0.800 |      0.693 |     0.690 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1467.495 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.8', '--emb_dir', '../embeddings/'] |
|     0.700 |      0.687 |     0.698 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1484.514 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.7', '--emb_dir', '../embeddings/'] |
|     0.200 |      0.684 |     0.624 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1505.794 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.2', '--emb_dir', '../embeddings/'] |
|     1.000 |      0.677 |     0.686 |      13 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  2124.718 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '1.0', '--emb_dir', '../embeddings/'] |
|     0.100 |      0.655 |     0.698 |       9 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1590.517 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.1', '--emb_dir', '../embeddings/'] |
|     0.600 |      0.655 |     0.678 |       6 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1192.853 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.6', '--emb_dir', '../embeddings/'] |
|     0.500 |      0.652 |     0.661 |       4 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   888.565 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.5', '--emb_dir', '../embeddings/'] |
|     0.900 |      0.652 |     0.686 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1472.053 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.9', '--emb_dir', '../embeddings/'] |
|     0.400 |      0.646 |     0.678 |       5 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  2663.086 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.4', '--emb_dir', '../embeddings/'] |

mean of all columns - sorted by pred_acc:
