/home/andreas/anaconda3/envs/default/bin/python /home/andreas/workspace/semeval/project/results_evaluator.py
start evaluating
|                                   |   pred_acc |   val_acc |   epoch | backend    | classifier     |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss                           |   batch_size |   dropout |   vsplit | embedding                                     |   embedding2 |   rich |   runtime | argv                                                                                                                                                                                                                                             |
|      17 |      0.674 |     0.678 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | custom_embedding_w2v_hs_iter05_sg_300_lc_wiki |          nan |      3 |   859.704 | ['--embedding', 'ce_wiki_lc', '--classifier', 'LSTM_05conc'] |
|      15 |      0.671 |     0.661 | tensorflow | CNN_01       |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   368.477 | ['--classifier', 'CNN_01']                                   |
|      16 |      0.668 |     0.653 | tensorflow | LSTM_01      |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   369.949 | []                                                           |
|      18 |      0.661 |     0.633 | tensorflow | LSTM_01      |              300 |        47 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.400 | embeddings_cache_file_word2vec                |          nan |      3 |   176.292 | ['--padding', '47', '--runs', '5', '--vsplit', '0.4']        |
|      20 |      0.642 |     0.632 | tensorflow | LSTM_01      |              300 |        47 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.400 | embeddings_cache_file_word2vec                |          nan |      3 |   233.016 | ['--padding', '47', '--runs', '5', '--vsplit', '0.4']        |
|       3 |      0.633 |     0.587 | tensorflow | CNN_LSTM_01  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |    85.626 | ['--classifier', 'CNN_LSTM_01']                              |
|       1 |      0.560 |     0.558 | tensorflow | LSTM_01      |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |    36.246 | []                                                           |
|       2 |      0.554 |     0.521 | tensorflow | LSTM_01      |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec                |          nan |      3 |   106.239 | []                                                           |

mean of all columns - sorted by pred_acc:
|   epoch |   pred_acc |
|--------:|-----------:|
|       9 |      0.670 |
|      11 |      0.663 |
|      18 |      0.661 |
|      17 |      0.661 |
|      14 |      0.660 |
|      12 |      0.658 |
|       8 |      0.657 |
|      13 |      0.657 |
|      16 |      0.653 |
|      10 |      0.652 |
|      15 |      0.648 |
|       7 |      0.643 |
|      20 |      0.642 |
|       6 |      0.632 |
|       5 |      0.623 |
|       4 |      0.598 |
|       3 |      0.561 |
|       2 |      0.520 |
|       1 |      0.509 |

********************************************************************************************************
********************************************************************************************************
AGGREGATIONS FOR KEYED GROUP: ['backend']

on data set:  full data set
row of maximum for pred_acc per group:
| backend    |   pred_acc |   val_acc |   epoch | classifier   |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss                |   batch_size |   dropout |   vsplit | embedding                      |   embedding2 |   rich |   runtime | argv                                                  |
|:-----------|-----------:|----------:|--------:|:-------------|-----------------:|----------:|------------:|:--------------|:--------------|:------------|:--------------------|-------------:|----------:|---------:|:-------------------------------|-------------:|-------:|----------:|:------------------------------------------------------|
| tensorflow |      0.706 |     0.667 |      11 | LSTM_01      |              300 |        47 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.400 | embeddings_cache_file_word2vec |          nan |      3 |   178.635 | ['--padding', '47', '--runs', '5', '--vsplit', '0.4'] |
| theano     |      0.680 |     0.674 |      14 | LSTM_01      |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | custom_embedding_sg_300_lc     |          nan |      3 |   561.581 | ['--embedding', 'ce_sg_300_lc']                       |

mean of all columns - sorted by pred_acc:
| backend    |   pred_acc |
|:-----------|-----------:|
| tensorflow |      0.632 |
| theano     |      0.623 |

********************************************************************************************************
********************************************************************************************************
AGGREGATIONS FOR KEYED GROUP: ['classifier']

on data set:  full data set
filter: ['classifier']
row of maximum for pred_acc per group:
| classifier     |   pred_acc |   val_acc |   epoch | backend    |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss                |   batch_size |   dropout |   vsplit | embedding                      |   embedding2 |   rich |   runtime | argv                                                               |
|:---------------|-----------:|----------:|--------:|:-----------|-----------------:|----------:|------------:|:--------------|:--------------|:------------|:--------------------|-------------:|----------:|---------:|:-------------------------------|-------------:|-------:|----------:|:-------------------------------------------------------------------|
| LSTM_05add     |      0.703 |     0.657 |      11 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1286.003 | ['--classifier', 'LSTM_05add']                                     |
| ATT_LSTM_01    |      0.699 |     0.636 |       9 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   212.210 | ['--classifier', 'ATT_LSTM_01']                                    |
| LSTM_01        |      0.699 |     0.636 |       9 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   215.795 | ['--classifier', 'LSTM_01']                                        |
| LSTM_05conc    |      0.699 |     0.669 |      11 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1328.276 | ['--classifier', 'LSTM_05conc']                                    |
| ATT_LSTM_03b   |      0.696 |     0.657 |       9 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   481.012 | ['--runs', '8', '--patience', '5', '--classifier', 'ATT_LSTM_03b'] |
| LSTM_02c       |      0.693 |     0.665 |       9 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   394.871 | ['--classifier', 'LSTM_02c']                                       |
| ATT_LSTM_03c   |      0.687 |     0.649 |      12 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   984.051 | ['--patience', '5', '--classifier', 'ATT_LSTM_03c']                |
| ATT_LSTM_03    |      0.680 |     0.645 |      12 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   428.473 | ['--patience', '5', '--classifier', 'ATT_LSTM_03']                 |
| LSTM_03        |      0.680 |     0.694 |      11 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   563.601 | ['--classifier', 'LSTM_03']                                        |
| ATT_LSTM_03d   |      0.680 |     0.649 |       9 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   844.754 | ['--patience', '5', '--classifier', 'ATT_LSTM_03d']                |
| LSTM_02        |      0.677 |     0.678 |       7 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   484.266 | ['--classifier', 'LSTM_02']                                        |
| LSTM_02d       |      0.677 |     0.653 |      11 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   477.391 | ['--classifier', 'LSTM_02d']                                       |
| LSTM_04        |      0.677 |     0.665 |       5 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   315.692 | ['--classifier', 'LSTM_04']                                        |
| CNN_LSTM_01    |      0.674 |     0.674 |       8 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   199.709 | ['--classifier', 'CNN_LSTM_01']                                    |
| ATT_LSTM_04    |      0.674 |     0.698 |      10 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   182.416 | ['--patience', '5', '--classifier', 'ATT_LSTM_04']                 |
| CNN_02         |      0.674 |     0.653 |       6 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |    78.886 | ['--classifier', 'CNN_02']                                         |
| ATT_LSTM_03b3  |      0.674 |     0.636 |      14 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   749.231 | ['--patience', '5', '--classifier', 'ATT_LSTM_03b3']               |
| LSTM_05avg     |      0.674 |     0.727 |      13 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1500.776 | ['--patience', '5', '--classifier', 'LSTM_05avg']                  |
| LSTM_02a       |      0.674 |     0.661 |       4 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   131.101 | ['--classifier', 'LSTM_02a']                                       |
| CNN_01         |      0.671 |     0.661 |      15 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   368.477 | ['--classifier', 'CNN_01']                                         |
| ATT_LSTM_03a   |      0.671 |     0.603 |      14 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   754.645 | ['--patience', '5', '--classifier', 'ATT_LSTM_03a']                |
| LSTM_05dot     |      0.668 |     0.661 |      14 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   553.248 | ['--patience', '5', '--classifier', 'LSTM_05dot']                  |
| LSTM_00        |      0.668 |     0.653 |      11 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   776.146 | ['--patience', '5', '--classifier', 'LSTM_00']                     |
| LSTM_06        |      0.661 |     0.665 |       7 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   361.915 | ['--patience', '5', '--classifier', 'LSTM_06']                     |
| LSTM_CNN_07con |      0.655 |     0.686 |      11 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   404.609 | ['--classifier', 'LSTM_CNN_07con']                                 |
| ATT_LSTM_02    |      0.652 |     0.636 |       4 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   192.644 | ['--classifier', 'ATT_LSTM_02']                                    |
| CNN_LSTM_02    |      0.652 |     0.661 |       7 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   223.083 | ['--classifier', 'CNN_LSTM_02']                                    |
| LSTM_05max     |      0.652 |     0.678 |      10 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   817.600 | ['--patience', '5', '--classifier', 'LSTM_05max']                  |
| CNN_LSTM_02b   |      0.642 |     0.698 |      13 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   408.207 | ['--classifier', 'CNN_LSTM_02b']                                   |
| LSTM_CNN_07add |      0.642 |     0.674 |      12 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   459.570 | ['--classifier', 'LSTM_CNN_07add']                                 |
| LSTM_05        |      0.633 |     0.628 |      12 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |  1420.775 | ['--classifier', 'LSTM_05']                                        |
| CNN_LSTM_05    |      0.563 |     0.488 |      10 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |    81.900 | ['--classifier', 'CNN_LSTM_05']                                    |
| LSTM_02b       |      0.538 |     0.500 |      10 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   700.497 | ['--classifier', 'LSTM_02b']                                       |
| LSTM_08        |      0.525 |     0.500 |       3 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |   170.592 | ['--classifier', 'LSTM_08']                                        |
| ATT_LSTM_03b2  |      0.506 |     0.500 |       2 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |    59.530 | ['--patience', '5', '--classifier', 'ATT_LSTM_03b2']               |
| ATT_LSTM_03a2  |      0.506 |     0.500 |       1 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |    24.878 | ['--patience', '5', '--classifier', 'ATT_LSTM_03a2']               |
| ATT_LSTM_03a1  |      0.506 |     0.500 |       2 | tensorflow |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec |          nan |      3 |    81.382 | ['--patience', '5', '--classifier', 'ATT_LSTM_03a1']               |

mean of all columns - sorted by pred_acc:
| classifier     |   pred_acc |
|:---------------|-----------:|
| LSTM_03        |      0.680 |
| ATT_LSTM_03    |      0.676 |
| LSTM_01        |      0.675 |
| ATT_LSTM_03c   |      0.674 |
| ATT_LSTM_03d   |      0.672 |
| LSTM_02c       |      0.671 |
| ATT_LSTM_04    |      0.670 |
| CNN_02         |      0.666 |
| LSTM_02        |      0.662 |
| CNN_01         |      0.660 |
| LSTM_00        |      0.658 |
| LSTM_05conc    |      0.658 |
| LSTM_05avg     |      0.656 |
| LSTM_05dot     |      0.653 |
| LSTM_02d       |      0.653 |
| LSTM_02a       |      0.653 |
| LSTM_04        |      0.643 |
| LSTM_05max     |      0.640 |
| LSTM_06        |      0.637 |
| ATT_LSTM_01    |      0.634 |
| ATT_LSTM_03b   |      0.634 |
| CNN_LSTM_01    |      0.634 |
| CNN_LSTM_02b   |      0.633 |
| LSTM_CNN_07con |      0.623 |
| ATT_LSTM_02    |      0.622 |
| CNN_LSTM_02    |      0.612 |
| LSTM_05add     |      0.595 |
| LSTM_05        |      0.590 |
| ATT_LSTM_03b3  |      0.586 |
| LSTM_CNN_07add |      0.566 |
| ATT_LSTM_03a   |      0.561 |
| LSTM_02b       |      0.534 |
| CNN_LSTM_05    |      0.523 |
| LSTM_08        |      0.516 |
| ATT_LSTM_03b2  |      0.506 |
| ATT_LSTM_03a1  |      0.506 |
| ATT_LSTM_03a2  |      0.500 |

********************************************************************************************************
********************************************************************************************************
AGGREGATIONS FOR KEYED GROUP: ['padding']

on data set:  full data set
filter: ['padding']
row of maximum for pred_acc per group:
|   padding |   pred_acc |   val_acc |   epoch | backend    | classifier   |   dimensionality |   lstm_size | activation1   | activation2   | optimizer   | loss                           |   batch_size |   dropout |   vsplit | embedding                                   |   embedding2 |   rich |   runtime | argv                                                                                                                                                                                                                                             |
|----------:|-----------:|----------:|--------:|:-----------|:-------------|-----------------:|------------:|:--------------|:--------------|:------------|:-------------------------------|-------------:|----------:|---------:|:--------------------------------------------|-------------:|-------:|----------:|:-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|        47 |      0.706 |     0.667 |      11 | tensorflow | LSTM_01      |              300 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.400 | embeddings_cache_file_word2vec              |          nan |      3 |   178.635 | ['--padding', '47', '--runs', '5', '--vsplit', '0.4']                                                                                                                                                                                            |
|       175 |      0.684 |     0.711 |       8 | tensorflow | LSTM_01      |              300 |          64 | selu          | sigmoid       | adagrad     | mean_squared_error             |           32 |     0.600 |    0.050 | embeddings_cache_file_fastText              |          nan |      3 |   556.502 | ['--runs', '5', '--epochs', '40', '--embedding', 'ftx', '--lstm', '64', '--loss', 'mean_squared_error', '--padding', '175', '--batch', '32', '--optimizer', 'adagrad', '--vsplit', '0.05', '--activation1', 'selu', '--dropout', '0.6']          |
|       125 |      0.668 |     0.642 |      17 | tensorflow | LSTM_01      |              300 |          64 | relu          | sigmoid       | adam        | mean_squared_logarithmic_error |           64 |     0.800 |    0.400 | embeddings_cache_file_dict2vec_prov_freq_lc |          nan |      3 |   314.241 | ['--epochs', '40', '--embedding', 'd2v_pf_lc', '--lstm_size', '64', '--loss', 'mean_squared_logarithmic_error', '--padding', '125', '--batch_size', '64', '--optimizer', 'adam', '--vsplit', '0.4', '--activation1', 'relu', '--dropout', '0.8'] |

mean of all columns - sorted by pred_acc:
|   padding |   pred_acc |
|----------:|-----------:|
|        47 |      0.664 |
|       175 |      0.664 |
|       125 |      0.662 |

********************************************************************************************************
********************************************************************************************************
AGGREGATIONS FOR KEYED GROUP: ['lstm_size']

on data set:  full data set
filter: ['lstm_size']
row of maximum for pred_acc per group:
|   lstm_size |   pred_acc |   val_acc |   epoch | backend    | classifier   |   dimensionality |   padding | activation1   | activation2   | optimizer   | loss                           |   batch_size |   dropout |   vsplit | embedding                                   |   embedding2 |   rich |   runtime | argv                                                                                                                                                                                                                                             |
|------------:|-----------:|----------:|--------:|:-----------|:-------------|-----------------:|----------:|:--------------|:--------------|:------------|:-------------------------------|-------------:|----------:|---------:|:--------------------------------------------|-------------:|-------:|----------:|:-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|          64 |      0.668 |     0.642 |      17 | tensorflow | LSTM_01      |              300 |       125 | relu          | sigmoid       | adam        | mean_squared_logarithmic_error |           64 |     0.800 |    0.400 | embeddings_cache_file_dict2vec_prov_freq_lc |          nan |      3 |   314.241 | ['--epochs', '40', '--embedding', 'd2v_pf_lc', '--lstm_size', '64', '--loss', 'mean_squared_logarithmic_error', '--padding', '125', '--batch_size', '64', '--optimizer', 'adam', '--vsplit', '0.4', '--activation1', 'relu', '--dropout', '0.8'] |

mean of all columns - sorted by pred_acc:
|   lstm_size |   pred_acc |
|------------:|-----------:|
|          64 |      0.662 |

********************************************************************************************************
********************************************************************************************************
AGGREGATIONS FOR KEYED GROUP: ['activation1']

on data set:  full data set
filter: ['activation1']
row of maximum for pred_acc per group:
| activation1   |   pred_acc |   val_acc |   epoch | backend    | classifier   |   dimensionality |   padding |   lstm_size | activation2   | optimizer   | loss                           |   batch_size |   dropout |   vsplit | embedding                                   |   embedding2 |   rich |   runtime | argv                                                                                                                                                                                                                                             |
|:--------------|-----------:|----------:|--------:|:-----------|:-------------|-----------------:|----------:|------------:|:--------------|:------------|:-------------------------------|-------------:|----------:|---------:|:--------------------------------------------|-------------:|-------:|----------:|:-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
| selu          |      0.684 |     0.711 |       8 | tensorflow | LSTM_01      |              300 |       175 |          64 | sigmoid       | adagrad     | mean_squared_error             |           32 |     0.600 |    0.050 | embeddings_cache_file_fastText              |          nan |      3 |   556.502 | ['--runs', '5', '--epochs', '40', '--embedding', 'ftx', '--lstm', '64', '--loss', 'mean_squared_error', '--padding', '175', '--batch', '32', '--optimizer', 'adagrad', '--vsplit', '0.05', '--activation1', 'selu', '--dropout', '0.6']          |
| relu          |      0.668 |     0.642 |      17 | tensorflow | LSTM_01      |              300 |       125 |          64 | sigmoid       | adam        | mean_squared_logarithmic_error |           64 |     0.800 |    0.400 | embeddings_cache_file_dict2vec_prov_freq_lc |          nan |      3 |   314.241 | ['--epochs', '40', '--embedding', 'd2v_pf_lc', '--lstm_size', '64', '--loss', 'mean_squared_logarithmic_error', '--padding', '125', '--batch_size', '64', '--optimizer', 'adam', '--vsplit', '0.4', '--activation1', 'relu', '--dropout', '0.8'] |

mean of all columns - sorted by pred_acc:
| activation1   |   pred_acc |
|:--------------|-----------:|
| selu          |      0.664 |
| relu          |      0.662 |

********************************************************************************************************
********************************************************************************************************
AGGREGATIONS FOR KEYED GROUP: ['activation2']

on data set:  full data set
filter: ['activation2']
row of maximum for pred_acc per group:
| activation2   | pred_acc   | val_acc   | epoch   | backend   | classifier   | dimensionality   | padding   | lstm_size   | activation1   | optimizer   | loss   | batch_size   | dropout   | vsplit   | embedding   | embedding2   | rich   | runtime   | argv   |
||

mean of all columns - sorted by pred_acc:
| activation2   | pred_acc   |
||

********************************************************************************************************
********************************************************************************************************
AGGREGATIONS FOR KEYED GROUP: ['optimizer']

on data set:  full data set
filter: ['optimizer']
row of maximum for pred_acc per group:
| optimizer   |   pred_acc |   val_acc |   epoch | backend    | classifier   |   dimensionality |   padding |   lstm_size | activation1   | activation2   | loss                           |   batch_size |   dropout |   vsplit | embedding                                   |   embedding2 |   rich |   runtime | argv                                                                                                                                                                                                                                             |
|:------------|-----------:|----------:|--------:|:-----------|:-------------|-----------------:|----------:|------------:|:--------------|:--------------|:-------------------------------|-------------:|----------:|---------:|:--------------------------------------------|-------------:|-------:|----------:|:-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
| adagrad     |      0.684 |     0.711 |       8 | tensorflow | LSTM_01      |              300 |       175 |          64 | selu          | sigmoid       | mean_squared_error             |           32 |     0.600 |    0.050 | embeddings_cache_file_fastText              |          nan |      3 |   556.502 | ['--runs', '5', '--epochs', '40', '--embedding', 'ftx', '--lstm', '64', '--loss', 'mean_squared_error', '--padding', '175', '--batch', '32', '--optimizer', 'adagrad', '--vsplit', '0.05', '--activation1', 'selu', '--dropout', '0.6']          |
| adam        |      0.668 |     0.642 |      17 | tensorflow | LSTM_01      |              300 |       125 |          64 | relu          | sigmoid       | mean_squared_logarithmic_error |           64 |     0.800 |    0.400 | embeddings_cache_file_dict2vec_prov_freq_lc |          nan |      3 |   314.241 | ['--epochs', '40', '--embedding', 'd2v_pf_lc', '--lstm_size', '64', '--loss', 'mean_squared_logarithmic_error', '--padding', '125', '--batch_size', '64', '--optimizer', 'adam', '--vsplit', '0.4', '--activation1', 'relu', '--dropout', '0.8'] |

mean of all columns - sorted by pred_acc:
| optimizer   |   pred_acc |
|:------------|-----------:|
| adagrad     |      0.664 |
| adam        |      0.662 |

********************************************************************************************************
********************************************************************************************************
AGGREGATIONS FOR KEYED GROUP: ['loss']

on data set:  full data set
filter: ['loss']
row of maximum for pred_acc per group:
| loss                           |   pred_acc |   val_acc |   epoch | backend    | classifier   |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   |   batch_size |   dropout |   vsplit | embedding                                   |   embedding2 |   rich |   runtime | argv                                                                                                                                                                                                                                             |
|:-------------------------------|-----------:|----------:|--------:|:-----------|:-------------|-----------------:|----------:|------------:|:--------------|:--------------|:------------|-------------:|----------:|---------:|:--------------------------------------------|-------------:|-------:|----------:|:-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
| mean_squared_error             |      0.684 |     0.711 |       8 | tensorflow | LSTM_01      |              300 |       175 |          64 | selu          | sigmoid       | adagrad     |           32 |     0.600 |    0.050 | embeddings_cache_file_fastText              |          nan |      3 |   556.502 | ['--runs', '5', '--epochs', '40', '--embedding', 'ftx', '--lstm', '64', '--loss', 'mean_squared_error', '--padding', '175', '--batch', '32', '--optimizer', 'adagrad', '--vsplit', '0.05', '--activation1', 'selu', '--dropout', '0.6']          |
| mean_squared_logarithmic_error |      0.668 |     0.642 |      17 | tensorflow | LSTM_01      |              300 |       125 |          64 | relu          | sigmoid       | adam        |           64 |     0.800 |    0.400 | embeddings_cache_file_dict2vec_prov_freq_lc |          nan |      3 |   314.241 | ['--epochs', '40', '--embedding', 'd2v_pf_lc', '--lstm_size', '64', '--loss', 'mean_squared_logarithmic_error', '--padding', '125', '--batch_size', '64', '--optimizer', 'adam', '--vsplit', '0.4', '--activation1', 'relu', '--dropout', '0.8'] |

mean of all columns - sorted by pred_acc:
| loss                           |   pred_acc |
|:-------------------------------|-----------:|
| mean_squared_error             |      0.664 |
| mean_squared_logarithmic_error |      0.662 |

********************************************************************************************************
********************************************************************************************************
AGGREGATIONS FOR KEYED GROUP: ['batch_size']

on data set:  full data set
filter: ['batch_size']
row of maximum for pred_acc per group:
|   batch_size |   pred_acc |   val_acc |   epoch | backend    | classifier   |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss                           |   dropout |   vsplit | embedding                                   |   embedding2 |   rich |   runtime | argv                                                                                                                                                                                                                                             |
|-------------:|-----------:|----------:|--------:|:-----------|:-------------|-----------------:|----------:|------------:|:--------------|:--------------|:------------|:-------------------------------|----------:|---------:|:--------------------------------------------|-------------:|-------:|----------:|:-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|           64 |      0.668 |     0.642 |      17 | tensorflow | LSTM_01      |              300 |       125 |          64 | relu          | sigmoid       | adam        | mean_squared_logarithmic_error |     0.800 |    0.400 | embeddings_cache_file_dict2vec_prov_freq_lc |          nan |      3 |   314.241 | ['--epochs', '40', '--embedding', 'd2v_pf_lc', '--lstm_size', '64', '--loss', 'mean_squared_logarithmic_error', '--padding', '125', '--batch_size', '64', '--optimizer', 'adam', '--vsplit', '0.4', '--activation1', 'relu', '--dropout', '0.8'] |

mean of all columns - sorted by pred_acc:
|   batch_size |   pred_acc |
|-------------:|-----------:|
|           64 |      0.662 |

********************************************************************************************************
********************************************************************************************************
AGGREGATIONS FOR KEYED GROUP: ['dropout']

on data set:  full data set
filter: ['dropout']
row of maximum for pred_acc per group:
